user_id,query,recommendation_count,rec_1_title,rec_1_id,rec_1_categories,rec_1_description,rec_2_title,rec_2_id,rec_2_categories,rec_2_description,rec_3_title,rec_3_id,rec_3_categories,rec_3_description,rec_4_title,rec_4_id,rec_4_categories,rec_4_description,rec_5_title,rec_5_id,rec_5_categories,rec_5_description,rec_6_title,rec_6_id,rec_6_categories,rec_6_description,rec_7_title,rec_7_id,rec_7_categories,rec_7_description,rec_8_title,rec_8_id,rec_8_categories,rec_8_description,rec_9_title,rec_9_id,rec_9_categories,rec_9_description,rec_10_title,rec_10_id,rec_10_categories,rec_10_description
AEKXTLT5Q3CEJ4RAEYASIKU2OS4A,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Dances With Wolves Soundtrack,B0000027G6,"CDs & Vinyl, Soundtracks, Movie Scores","Product description, 1. Main Title-Looks Like A Suicide 2. The John Dunbar Theme 3. Journey To Fort ",The Best of Anita Baker,B000066RM4,"CDs & Vinyl, R&B, Contemporary R&B",The Best of Anita Baker serves up 18 sensuously soulful songs released on the Beverly Glen and Ele k,Build Me Up From Bones,B00EF1PKJQ,"CDs & Vinyl, Folk",Sarah's third Sugar Hill Records release finds the acoustic phenomenon exhibiting an assured and str,Cooleyhighharmony,B000008DQ3,"CDs & Vinyl, Pop, Adult Contemporary",Boyz Ii Men ~ Cooleyhighharmony,Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Vapor Trails 2013 Remix,B00E9P959O,"CDs & Vinyl, Rock, Progressive, Progressive Rock","In 2009, two tracks from VAPOR TRAILS (“One Little Victory” and “Earthshine”) were remixed for the R",This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Sgt. Pepper's Lonely Hearts Club Band,B000002UAU,"CDs & Vinyl, Classic Rock, British Invasion","Product description, Beatles - Sgt Peppers Lonely Hearts Club Band - CD, Amazon.com, Before, Sgt. Pe",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po"
AEY5JEMB3BSSREDICHD6JARI7ZBQ,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,"So Far, So Good...So What!       Explicit Lyrics",B0002EXH4A,"CDs & Vinyl, Rock, Progressive, Progressive Metal","This re-issue features four previously unreleased tracks ""Into the Lungs of Hell (Paul Lani Mix),"" """,Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Riding With The King,B00004THAY,"CDs & Vinyl, Blues, Regional Blues, Chicago Blues","Product Description, When it comes to the greatest rockin' bluesmen in history, at the top of the el",Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",19,B0018QOIXU,"CDs & Vinyl, Pop, Adult Alternative",19 is the Grammy Award-winning debut album from British singer/songwriter Adele. Citing influences a,A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Lovers Rock,B000051VWW,"CDs & Vinyl, Today's Deals in Music, Pop, Adult Contemporary, CDs $7 - $10","Product description, Sade ~ Lovers Rock, Amazon.com, Sade's brand of elegant pop/R&B owned the chart"
AFEOTHMSTVZHXVEIFA7GDLHC5LAA,Recommend a song for working out or gym with fast melody,10,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Dance With My Father,B000099J41,"CDs & Vinyl, Today's Deals in Music, R&B, Quiet Storm, CDs $7 - $10",Rome ~ Dance With My Father,Musicology,B0001XTRCI,"CDs & Vinyl, R&B, Funk","Product description, Carnivore ~ Musicology, Amazon.com, After a decade and a half of only making re",Echoes: The Best of Pink Floyd,B00005QDW5,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, Pink Floyd Echoes (1 & 2) We receive various CDs from the radio cores that we r",Somewhere In Time Enhanced,B000063DHL,"CDs & Vinyl, Indie & Alternative, New Wave & Post-Punk, New Wave",CD,10.000 Days,B000EULJLU,"CDs & Vinyl, Rock, Progressive, Progressive Metal","Product Description, After five long years, the new studio album from Tool, 10,000 DAYS, is ready to",Hotel California,B000002GVO,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Given the extraordinary amount of airplay, HOTEL CALIFORNIA, garnered in the mi"
AFTNPJYJYTKF27LQKDPVTBHENBKA,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Cooleyhighharmony,B000008DQ3,"CDs & Vinyl, Pop, Adult Contemporary",Boyz Ii Men ~ Cooleyhighharmony,Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Abba Gold: Greatest Hits,B000001DZO,"CDs & Vinyl, Pop, Euro Pop, Swedish Pop","Product description, Gold (Greatest Hits) CD Polydor, 517 007-2, 1992, 19 Track, Amazon.com, Anyone ",Two Against Nature,B00004GOXS,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, The release of Two Against Nature is a major musical event. The two are Donald ",Girl On Fire,B0091LS07E,"CDs & Vinyl, R&B, Contemporary R&B","Fourteen-time Grammy®-winning singer, songwriter and producer, Alicia Keys, will release her highly ",Justified,B00006JO4Q,"CDs & Vinyl, Pop, Teen Pop","Product description, No Description Available., Genre:, Popular Music, Media Format:, Compact Disk, "
AE5CUFGEHDR2GFHLR3JWG3GH2DLQ,Recommend a song for working out or gym with fast melody,10,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu",Young Hearts: Complete Greatest Hits,B0000C0FEQ,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)",nan,Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Echoes: The Best of Pink Floyd,B00005QDW5,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, Pink Floyd Echoes (1 & 2) We receive various CDs from the radio cores that we r",Significant Other       Explicit Lyrics,B00000JCB2,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Formed in Jacksonville, Fla. By vocalist Fred Durst and bassist Sam Rivers, Limp Bizkit also feature",Hotel California,B000002GVO,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Given the extraordinary amount of airplay, HOTEL CALIFORNIA, garnered in the mi"
AFS5F4473S5GITTMR6CBDSNPGC3A,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",The Beatles 1,B00004ZAV3,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product description, Tracks1. Love Me Do2. From Me To You3. She Loves You4. I Want To Hold Your Hand",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Get Lifted,B0002X314C,"CDs & Vinyl, R&B, Contemporary R&B",nan,Dangerously In Love,B000099T2L,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product description, The perfect timing of Beyonce Knowles’ career moves continues with the release ",Hotel California,B000002GVO,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Given the extraordinary amount of airplay, HOTEL CALIFORNIA, garnered in the mi",We Are Not Alone       Explicit Lyrics,B0002A2VS2,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","This is the new album from Breaking Benjamin that features their first single ""So Cold."""
AFMEGMQDBRZ4P76PZHMTLSPFYMHQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Based on a True Story...,B00BEJ5O6Q,"CDs & Vinyl, Country, Today's Country","Based On A True Story..., is the highly anticipated new album from Blake Shelton which features his ",Justified,B00006JO4Q,"CDs & Vinyl, Pop, Teen Pop","Product description, No Description Available., Genre:, Popular Music, Media Format:, Compact Disk, "
AG3GUACNDLXMURFU6KO62SVTI4BA,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",10.000 Days,B000EULJLU,"CDs & Vinyl, Rock, Progressive, Progressive Metal","Product Description, After five long years, the new studio album from Tool, 10,000 DAYS, is ready to",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu",Enema Of The State       Explicit Lyrics,B00000IPAX,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Punk",nan,Breakaway,B00064ADRK,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, As Kelly prepares the worldwide release of her new album, she's riding another ",Hotel California,B000002GVO,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Given the extraordinary amount of airplay, HOTEL CALIFORNIA, garnered in the mi",St. Anger       Explicit Lyrics,B00008OWZG,"CDs & Vinyl, Metal, Pop Metal","Product Description, This CD package includes a special live DVD. The performance, filmed and record",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo"
AGMMAJWK2JEB7ZS6FRWU22FTBPRQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",No Strings Attached,B00004NRPZ,"CDs & Vinyl, Pop, Adult Contemporary","Product description, No Description Available., Genre:, Popular Music, Media Format:, Compact Disk, ",The Slim Shady       explicit_lyrics,B00000I5JQ,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","Product Description, NEED REF, Amazon.com, On, The Slim Shady LP, , Eminem wants it all. He's confli",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",Enema Of The State       Explicit Lyrics,B00000IPAX,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Punk",nan,Piece Of Mind,B000063DFQ,"CDs & Vinyl, Indie & Alternative, New Wave & Post-Punk, New Wave",nan
AFEEVD3O3XVOW25XUOH57Q7T44ZA,Recommend a song for working out or gym with fast melody,10,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Illmatic       Explicit Lyrics,B0000029GA,"CDs & Vinyl, Today's Deals in Music, Rap & Hip-Hop, Rap & Hip-Hop General, CDs $7 - $10","Product description, No Description Available., Genre:, Rap, Hip-Hop, Media Format:, Compact Disk, R",Vapor Trails 2013 Remix,B00E9P959O,"CDs & Vinyl, Rock, Progressive, Progressive Rock","In 2009, two tracks from VAPOR TRAILS (“One Little Victory” and “Earthshine”) were remixed for the R",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Abba Gold: Greatest Hits,B000001DZO,"CDs & Vinyl, Pop, Euro Pop, Swedish Pop","Product description, Gold (Greatest Hits) CD Polydor, 517 007-2, 1992, 19 Track, Amazon.com, Anyone ",Get Lifted,B0002X314C,"CDs & Vinyl, R&B, Contemporary R&B",nan,Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,10.000 Days,B000EULJLU,"CDs & Vinyl, Rock, Progressive, Progressive Metal","Product Description, After five long years, the new studio album from Tool, 10,000 DAYS, is ready to"
AFRVUCG25BSAIMXBCMKTGMGXZFVA,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",No Strings Attached,B00004NRPZ,"CDs & Vinyl, Pop, Adult Contemporary","Product description, No Description Available., Genre:, Popular Music, Media Format:, Compact Disk, ",The Slim Shady       explicit_lyrics,B00000I5JQ,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","Product Description, NEED REF, Amazon.com, On, The Slim Shady LP, , Eminem wants it all. He's confli",This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Musicology,B0001XTRCI,"CDs & Vinyl, R&B, Funk","Product description, Carnivore ~ Musicology, Amazon.com, After a decade and a half of only making re",Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",Enema Of The State       Explicit Lyrics,B00000IPAX,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Punk",nan
AESNPQWH47RQKOVNCYTHM5QIMP5Q,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",If I'm Honest,B01EITN5YQ,"CDs & Vinyl, Country, Today's Country","If I'm Honest, is Blake's 10th studio album.  It was again produced by Scott Hendricks, and features",Title,B00OPMI04M,"CDs & Vinyl, Pop",Deluxe edition includes four bonus tracks. Highly anticipated 2015 debut album from the singer/songw,Re-Load,B000002HRE,"CDs & Vinyl, Metal, Thrash & Speed Metal","Product description, No Description Available., Genre:, Popular Music, Media Format:, Compact Disk, ",The Best Of One Way,B000002P0M,"CDs & Vinyl, R&B, Funk","From 1976 to 1987, first as Al Hudson & the Soul Partners, then One Way (with Alicia Myers going sol",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,What Time Is It?,B000002KXX,"CDs & Vinyl, Today's Deals in Music, R&B, R&B General, CDs $7 - $10","Product description, No Description AvailableNo Track Information Available, Media Type:, CD, Artist",Lovers Rock,B000051VWW,"CDs & Vinyl, Today's Deals in Music, Pop, Adult Contemporary, CDs $7 - $10","Product description, Sade ~ Lovers Rock, Amazon.com, Sade's brand of elegant pop/R&B owned the chart"
AE3FYFUDSOTABEGIGEM2CUKFSPWQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",The Best of Anita Baker,B000066RM4,"CDs & Vinyl, R&B, Contemporary R&B",The Best of Anita Baker serves up 18 sensuously soulful songs released on the Beverly Glen and Ele k,Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Smile,B0002LI11M,"CDs & Vinyl, Indie & Alternative, Indie & Lo-Fi, Chamber Pop","Product Description, Smile, is inarguably the most long-awaited album in modern pop history. It's be",Get Lifted,B0002X314C,"CDs & Vinyl, R&B, Contemporary R&B",nan,All That You Can't Leave Behind,B00004Z0LW,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","""Beautiful Day"" won the 2001 Grammy Awards for Record Of The Year, for Song Of The Year and for Best"
AHUXVI465OCTWUL7EVYG3TZCGDMQ,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Get Born,B0000AQVCL,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Garage Punk","Product Description, Your rock & roll ship has come in. Or, more rightly, your Jet has landed. This ",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Kind Of Blue,B000002ADT,"CDs & Vinyl, Today's Deals in Music, Jazz, Jazz General, CDs $7 - $10","Product Description, Well, if you're going to revamp your jazz catalog, you might as well start with",If I'm Honest,B01EITN5YQ,"CDs & Vinyl, Country, Today's Country","If I'm Honest, is Blake's 10th studio album.  It was again produced by Scott Hendricks, and features","So Far, So Good...So What!       Explicit Lyrics",B0002EXH4A,"CDs & Vinyl, Rock, Progressive, Progressive Metal","This re-issue features four previously unreleased tracks ""Into the Lungs of Hell (Paul Lani Mix),"" """,Lovers Rock,B000051VWW,"CDs & Vinyl, Today's Deals in Music, Pop, Adult Contemporary, CDs $7 - $10","Product description, Sade ~ Lovers Rock, Amazon.com, Sade's brand of elegant pop/R&B owned the chart",Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",Seals & Crofts' Greatest Hits,B000002KHQ,"CDs & Vinyl, Today's Deals in Music, Pop, Pop Rock, CDs $7 - $10","Product Description, Certified at 2 million units by the RIAA. (2/01), Amazon.com, Although the prim",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i
AEFGDZPZXO7RKH3WIJZADJYKMRQQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Dance With My Father,B000099J41,"CDs & Vinyl, Today's Deals in Music, R&B, Quiet Storm, CDs $7 - $10",Rome ~ Dance With My Father,This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Musicology,B0001XTRCI,"CDs & Vinyl, R&B, Funk","Product description, Carnivore ~ Musicology, Amazon.com, After a decade and a half of only making re",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Hotel California,B000002GVO,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Given the extraordinary amount of airplay, HOTEL CALIFORNIA, garnered in the mi"
