user_id,query,recommendation_count,rec_1_title,rec_1_id,rec_1_categories,rec_1_description,rec_2_title,rec_2_id,rec_2_categories,rec_2_description,rec_3_title,rec_3_id,rec_3_categories,rec_3_description,rec_4_title,rec_4_id,rec_4_categories,rec_4_description,rec_5_title,rec_5_id,rec_5_categories,rec_5_description,rec_6_title,rec_6_id,rec_6_categories,rec_6_description,rec_7_title,rec_7_id,rec_7_categories,rec_7_description,rec_8_title,rec_8_id,rec_8_categories,rec_8_description,rec_9_title,rec_9_id,rec_9_categories,rec_9_description,rec_10_title,rec_10_id,rec_10_categories,rec_10_description
AGVYQDGA44YMCVVJ6INDEFGABOSQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,The Breakthrough,B000BNTM32,"CDs & Vinyl, R&B, Contemporary R&B","Product description, No One Will Do About You Father In You 16 Total Tracks, Amazon.com, Nobody know",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",Abba Gold: Greatest Hits,B000001DZO,"CDs & Vinyl, Pop, Euro Pop, Swedish Pop","Product description, Gold (Greatest Hits) CD Polydor, 517 007-2, 1992, 19 Track, Amazon.com, Anyone ",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Viva la Vida or Death and All His Friends,B000RPTQ1C,"CDs & Vinyl, Indie & Alternative, Alternative Rock, British Alternative","Product Description, Coldplay Photos, Amazon.com, To say there has been a lot of anticipation for Co",Get Born,B0000AQVCL,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Garage Punk","Product Description, Your rock & roll ship has come in. Or, more rightly, your Jet has landed. This ",Come Away with Me,B00005YW4H,"CDs & Vinyl, Pop, Singer-Songwriters",nan
AGEZJWP7G4NKSFWHANEV7A72HFEA,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",The Sweet Escape       Explicit Lyrics,B000JJRIN4,"CDs & Vinyl, Pop, Adult Alternative","Product description, There's nothing like a Gwen Stefani disc to rip you from your pop comfort zone ",Ultimate Manilow,B00005USBH,"CDs & Vinyl, Pop, Oldies, Traditional Pop","Ulimate Manilow, the greatest hits collection from the #1 Adult Contemporary artists of all time. Tr",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Musicology,B0001XTRCI,"CDs & Vinyl, R&B, Funk","Product description, Carnivore ~ Musicology, Amazon.com, After a decade and a half of only making re",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",All That You Can't Leave Behind,B00004Z0LW,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","""Beautiful Day"" won the 2001 Grammy Awards for Record Of The Year, for Song Of The Year and for Best"
AFTEIVX4NCDKLDYNVDX3HGMUVSPQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",Dance With My Father,B000099J41,"CDs & Vinyl, Today's Deals in Music, R&B, Quiet Storm, CDs $7 - $10",Rome ~ Dance With My Father,Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,Greatest Hits...So Far!!!       Explicit Lyrics,B00454U1NS,"CDs & Vinyl, Pop","Since storming the music scene a decade ago, Pink has acieved mind-boggling success and proven time ",Gladiator,B00004STPT,"CDs & Vinyl, Soundtracks, Movie Scores","Product description, No Description AvailableNo Track Information Available, Media Type:, CD, Artist",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",The Breakthrough,B000BNTM32,"CDs & Vinyl, R&B, Contemporary R&B","Product description, No One Will Do About You Father In You 16 Total Tracks, Amazon.com, Nobody know",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Wonders,B00MJLOAD6,"CDs & Vinyl, Classical, Chamber Music",2014 deluxe edition album from the remarkable classical/pop crossover music stylists It features pop,G.O.A.T. Greatest Of All Time       Explicit Lyrics,B00004XROY,"CDs & Vinyl, Rap & Hip-Hop, East Coast","Product Description, Almost from the start of his career, LL Cool J has simultaneously been kicking "
AECOVGZMYF5SYW2WBE4WME3OU5RQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",The Sweet Escape       Explicit Lyrics,B000JJRIN4,"CDs & Vinyl, Pop, Adult Alternative","Product description, There's nothing like a Gwen Stefani disc to rip you from your pop comfort zone ",Ultimate Manilow,B00005USBH,"CDs & Vinyl, Pop, Oldies, Traditional Pop","Ulimate Manilow, the greatest hits collection from the #1 Adult Contemporary artists of all time. Tr",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",19,B0018QOIXU,"CDs & Vinyl, Pop, Adult Alternative",19 is the Grammy Award-winning debut album from British singer/songwriter Adele. Citing influences a,Elton John: Madman Across the Water,B000001EGC,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10","Product Description, This newly remastered reissue of one of Elton's classic LPs features complete p",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Enema Of The State       Explicit Lyrics,B00000IPAX,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Punk",nan,Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh"
AFW6UDPVD7VJMBL3ZJEXW7KVRXQA,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",The Best of Anita Baker,B000066RM4,"CDs & Vinyl, R&B, Contemporary R&B",The Best of Anita Baker serves up 18 sensuously soulful songs released on the Beverly Glen and Ele k,Ashanti       Explicit Lyrics,B000063UMO,"CDs & Vinyl, R&B, Contemporary R&B","Product Description, She Has Worked with Some of the Biggest Names in Pop: Ja Rule, Big Pun, J-lo, F",Earth Wind & Fire Greatest Hits,B00000FC5H,"CDs & Vinyl, R&B, Funk","Product Description, For the first time ever-all of their biggest hits on a single CD! Seven of thes",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Rush Remastered,B000001ES9,"CDs & Vinyl, Today's Deals in Music, Classic Rock, Album-Oriented Rock (AOR), CDs $7 - $10",Features 20-bit digital remastering from the original master tapes and enhanced packaging faithful t,Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Get Lifted,B0002X314C,"CDs & Vinyl, R&B, Contemporary R&B",nan,Sgt. Pepper's Lonely Hearts Club Band,B000002UAU,"CDs & Vinyl, Classic Rock, British Invasion","Product description, Beatles - Sgt Peppers Lonely Hearts Club Band - CD, Amazon.com, Before, Sgt. Pe"
AFK7JFDAENE3JVALH7M7E3YIIY2Q,Recommend a song for working out or gym with fast melody,10,Best of S.O.S. Band,B004D2GMSK,"CDs & Vinyl, R&B, Soul","Features the SOS Band's super-sized hits ""Take Your Time (Do It Right)"" and ""Just Be Good To Me"". Th",Getting Away With Murder,B0002TLJEK,"CDs & Vinyl, Metal, Alternative Metal","Papa Roach,, Getting Away with Murder",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",I Am Love,B00N9JCBCO,"CDs & Vinyl, Pop",Digitally remastered edition of this 1981 album from the Soul vocalist. I AM LOVE opens with the tit,Lennon Legend: The Very Best of John Lennon,B00000634J,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Imagine a place where the personal, political, and emotional elements of John L",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",The Very Best of the Spinners,B0000032ZU,"CDs & Vinyl, R&B, Soul, Philly Soul","Contains all of their classic Atlantic hits and more, including eight Top 20 pop smashes!",Lb - Crash My Party,B00DJYK4VE,"CDs & Vinyl, Country","CRASH MY PARTY is the follow-up to Luke's most successful album to date TAILGATES & TANLINES, which ",Piece Of Mind,B000063DFQ,"CDs & Vinyl, Indie & Alternative, New Wave & Post-Punk, New Wave",nan,A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po"
AFEKIT227XRJWDOUNLXAXCCY7F3A,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Forty Licks,B00006IR69,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product description, 2CD set. Digitally remastered! Career-spanning, 40-track compile of classics., ",Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",Precious Memories Collection,B01MD041XX,"CDs & Vinyl, Country","The two disc collection features Precious Memories, Precious Memories Volume II, as well as, two pre",Get Born,B0000AQVCL,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Garage Punk","Product Description, Your rock & roll ship has come in. Or, more rightly, your Jet has landed. This ",Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up "
AGPELQMJAQ5I4Y2OFBLJTW5MF7QA,Recommend a song for working out or gym with fast melody,10,The Very Best of the Spinners,B0000032ZU,"CDs & Vinyl, R&B, Soul, Philly Soul","Contains all of their classic Atlantic hits and more, including eight Top 20 pop smashes!",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",A Bigger Bang       Explicit Lyrics,B000A7Q27I,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product Description, A Bigger Bang is an ambitious, wide-ranging collection of hard-hitting, high-po",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Enema Of The State       Explicit Lyrics,B00000IPAX,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Punk",nan,Piece Of Mind,B000063DFQ,"CDs & Vinyl, Indie & Alternative, New Wave & Post-Punk, New Wave",nan,19,B0018QOIXU,"CDs & Vinyl, Pop, Adult Alternative",19 is the Grammy Award-winning debut album from British singer/songwriter Adele. Citing influences a
AGPTKEC7MMEQFFLKEZKHB7RVWMZQ,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",This Is Me...Then,B00006RIO8,"CDs & Vinyl, Today's Deals in Music, Pop, Pop General, CDs $7 - $10","Product description, Between her first and second albums, Jennifer Lopez moved from sharp hip-hop to",Street Talk,B0054YH3VQ,"CDs & Vinyl, Pop, Soft Rock",CD,Nathaniel Rateliff & The Night Sweats,B00ZW048DI,"CDs & Vinyl, Rock","Nathaniel Rateliff & The Night Sweats practically explode with deep, primal and ecstatic soulfulness",Earth Wind & Fire Greatest Hits,B00000FC5H,"CDs & Vinyl, R&B, Funk","Product Description, For the first time ever-all of their biggest hits on a single CD! Seven of thes",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",The Breakthrough,B000BNTM32,"CDs & Vinyl, R&B, Contemporary R&B","Product description, No One Will Do About You Father In You 16 Total Tracks, Amazon.com, Nobody know",Hotel California,B000002GVO,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Given the extraordinary amount of airplay, HOTEL CALIFORNIA, garnered in the mi",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo"
AEHQJSUQVCD36L4BFAOYLH7YDCEA,Recommend a song for working out or gym with fast melody,10,Gold,B000929AFU,"CDs & Vinyl, Pop, Oldies, Girl Groups","This collection features such as ""I'm Gonna Make Love to You,"" ""Where Did Our Love Go,"" ""I'm Gonna L",Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,Sounds of Summer: Very Best of The Beach Boys,B000093BDX,"CDs & Vinyl, Pop, Oldies, Baroque Pop","Product Description, This the ultimate Beach Boys album. Thirty hits fa vorite songs, the most Beach",Ultimate Manilow,B00005USBH,"CDs & Vinyl, Pop, Oldies, Traditional Pop","Ulimate Manilow, the greatest hits collection from the #1 Adult Contemporary artists of all time. Tr",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Wingspan: Hits and History,B00005BA03,"CDs & Vinyl, International Music, Europe, Britain & Ireland, Britain","Product description, CD's have a total of 40 songs. Manufactured by Capitol Records., Amazon.com, Wh",Kind Of Blue,B000002ADT,"CDs & Vinyl, Today's Deals in Music, Jazz, Jazz General, CDs $7 - $10","Product Description, Well, if you're going to revamp your jazz catalog, you might as well start with",If I'm Honest,B01EITN5YQ,"CDs & Vinyl, Country, Today's Country","If I'm Honest, is Blake's 10th studio album.  It was again produced by Scott Hendricks, and features",Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",Two Against Nature,B00004GOXS,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, The release of Two Against Nature is a major musical event. The two are Donald "
AEDPZCXT6QVHAX5N7ZGXOKDQP6AA,Recommend a song for working out or gym with fast melody,10,Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,O Holy Night,B00472O3C8,"CDs & Vinyl, Comedy & Spoken Word, Interviews","Jackie Evancho is a 10-year-old soprano prodigy whose performances on ""America's Got Talent"" won the",B'Day,B000H0MKGA,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product description, Beyonce ~ B'Day, Amazon.com, History may prove Beyoncé's, B'Day, to be a rare d",Sgt. Pepper's Lonely Hearts Club Band Super Deluxe,B06WGVMLJY,"CDs & Vinyl, Pop","Includes a 28-page booklet with rare photos, notes on the recording sessions and lyrics. The Beatles",Wide Awake In America,B000001FTQ,"CDs & Vinyl, Indie & Alternative, New Wave & Post-Punk, Post-Punk",nan,Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",Greatest Hits,B002OFWG7E,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","2009 collection from Dave Grohl and the Foo's including two brand new tracks, 'Wheels' and 'Word For",Come Away with Me,B00005YW4H,"CDs & Vinyl, Pop, Singer-Songwriters",nan,St. Anger       Explicit Lyrics,B00008OWZG,"CDs & Vinyl, Metal, Pop Metal","Product Description, This CD package includes a special live DVD. The performance, filmed and record"
AEXQE3Y3SONDAGXG552FQRER7Z6A,Recommend a song for working out or gym with fast melody,10,FIREPOWER,B078SKX6ZV,"CDs & Vinyl, Pop","2018 release, the 18th album from the legendary British heavy metal band. Firepower is something the",Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Lovesexy,B000002LE6,"CDs & Vinyl, Today's Deals in Music, R&B, R&B General, CDs $7 - $10","Personnel: Prince (vocals, various instruments); Cat (vocals); Miko (guitars, background vocals); Er",In The Lonely Hour,B00H3GZMIE,"CDs & Vinyl, Pop, Singer-Songwriters","Product Description, Between smashing it on guest vocal performances, Sam was crafting his own uniqu",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",How I Do,B00005LB1H,"CDs & Vinyl, R&B, Soul","Product description, Res ~ How I Do, Amazon.com, A musical sorority sister of, Alicia Keys, and, Ang",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,20th Century Masters: The Millennium Collection - The Best of Lesley Gore,B00004YLPY,"CDs & Vinyl, Pop, Oldies, Girl Groups","Tracks: ""You Don't Own Me,"" ""It's My Party,"" ""Sunshine, Lolipops & Rainbows,"" ""That's the Way Boys A"
AFK2PHHHQCTLJ7R636Q4WSS7FPEA,Recommend a song for working out or gym with fast melody,10,Confessions on a Dance Floor,B000B8QEZG,"CDs & Vinyl, Pop, Adult Contemporary","Product Description, On, Confessions of a Dance Floor, , Madonna, the most popular and significant f",Get Born,B0000AQVCL,"CDs & Vinyl, Indie & Alternative, Hardcore & Punk, Garage Punk","Product Description, Your rock & roll ship has come in. Or, more rightly, your Jet has landed. This ",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",The Best Of One Way,B000002P0M,"CDs & Vinyl, R&B, Funk","From 1976 to 1987, first as Al Hudson & the Soul Partners, then One Way (with Alicia Myers going sol",No Strings Attached,B00004NRPZ,"CDs & Vinyl, Pop, Adult Contemporary","Product description, No Description Available., Genre:, Popular Music, Media Format:, Compact Disk, ",Very Best Of,B002CGS00C,"CDs & Vinyl, Pop","2009 two CD compilation. Steely Dan have sold more than 30 million albums worldwide, and helped defi",Oscd Ad Adele 21,B004EBT5CU,"CDs & Vinyl, Pop, Singer-Songwriters","21, is the eagerly awaited sophomore album from British singer-songwriter Adele. It’s the follow up ",Piece Of Mind,B000063DFQ,"CDs & Vinyl, Indie & Alternative, New Wave & Post-Punk, New Wave",nan,Love. Angel. Music. Baby.,B00064AEJW,"CDs & Vinyl, Pop, Adult Alternative","Product Description, In her own unique way, Gwen Stefani has managed to shift our culture since comi",In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo"
AGRVRSNGLIQ73EPJAEKQB7SXZS5Q,Recommend a song for working out or gym with fast melody,10,Hybrid Theory,B00004Z459,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative",When the first track from a band's debut album gets added to major rock stations four weeks before i,Ultimate Manilow,B00005USBH,"CDs & Vinyl, Pop, Oldies, Traditional Pop","Ulimate Manilow, the greatest hits collection from the #1 Adult Contemporary artists of all time. Tr",Cheek to Cheek,B00MU79IL8,"CDs & Vinyl, Universal Music Group",Deluxe edition includes three bonus tracks. The legendary Tony Bennett and superstar Lady Gaga met i,Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Earth Wind & Fire Greatest Hits,B00000FC5H,"CDs & Vinyl, R&B, Funk","Product Description, For the first time ever-all of their biggest hits on a single CD! Seven of thes",Kind Of Blue,B000002ADT,"CDs & Vinyl, Today's Deals in Music, Jazz, Jazz General, CDs $7 - $10","Product Description, Well, if you're going to revamp your jazz catalog, you might as well start with",19,B0018QOIXU,"CDs & Vinyl, Pop, Adult Alternative",19 is the Grammy Award-winning debut album from British singer/songwriter Adele. Citing influences a,Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",Sgt. Pepper's Lonely Hearts Club Band Super Deluxe,B06WGVMLJY,"CDs & Vinyl, Pop","Includes a 28-page booklet with rare photos, notes on the recording sessions and lyrics. The Beatles",Bleed Like Me       Explicit Lyrics,B0007Y8A06,"CDs & Vinyl, Pop, Dance Pop","Product description, New. Factory sealed. Does have tiny drill hole thru UPC. Fast shipping from a 5"
AGQ7WAN5LV56TC5N4ZDOT634HFHA,Recommend a song for working out or gym with fast melody,10,Meteora,B00008H2LB,"CDs & Vinyl, Indie & Alternative, Alternative Rock, American Alternative","Product Description, Meteora, the follow-up album of the new material to Linkin Park's phenomenal ei",O Holy Night,B00472O3C8,"CDs & Vinyl, Comedy & Spoken Word, Interviews","Jackie Evancho is a 10-year-old soprano prodigy whose performances on ""America's Got Talent"" won the",Get Rich Or Die Tryin'       Explicit Lyrics,B000084T18,"CDs & Vinyl, Rap & Hip-Hop, East Coast",50 cents debut promises to set the pace for hip-ho p in coming years. The product of his un-relentin,In The Zone,B0000DD7LB,"CDs & Vinyl, Today's Deals in Music, Dance & DJ, Dance General, CDs $7 - $10","Product Description, Jive Recording artist Britney Spears is set to release her 4th album, In The Zo",Earth Wind & Fire Greatest Hits,B00000FC5H,"CDs & Vinyl, R&B, Funk","Product Description, For the first time ever-all of their biggest hits on a single CD! Seven of thes",Musicology,B0001XTRCI,"CDs & Vinyl, R&B, Funk","Product description, Carnivore ~ Musicology, Amazon.com, After a decade and a half of only making re",Encore       Explicit Lyrics,B00065XJ52,"CDs & Vinyl, Rap & Hip-Hop, Gangsta & Hardcore","ENCORE is the new album from Eminem that includes the hot smash singles ""Just Lose It.""",Dark Side Of The Moon,B000002U82,"CDs & Vinyl, Rock, Progressive, Progressive Rock","Product description, DARK SIDE OF THE MOON was a benchmark record. It turned the musical world on it",El Loco,B000002KMP,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)",nan,Hotel California,B000002GVO,"CDs & Vinyl, Classic Rock, Album-Oriented Rock (AOR)","Product Description, Given the extraordinary amount of airplay, HOTEL CALIFORNIA, garnered in the mi"
